incident_id,attack_vector_primary,downtime_hours,data_compromised_records,data_type,systems_affected,attack_vector_secondary,attack_chain,company_revenue_usd,employee_count,market_cap_at_disclosure,is_public_company,total_loss_usd,direct_loss_usd,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,abnormal_return_1d,abnormal_return_7d,abnormal_return_30d,days_to_price_recovery,volume_ratio_disclosure,p_value_1d,quality_score,quality_grade,confidence_tier,company_name,country_hq,industry_primary,industry_secondary,stock_ticker_x,incident_date,incident_date_estimated,discovery_date,disclosure_date,attributed_group,attribution_confidence,data_source_primary,data_source_secondary,data_source_type,review_flag,notes_x,created_at_x,updated_at_x,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,total_loss_method,total_loss_lower_bound,total_loss_upper_bound,inflation_adjusted_usd,cpi_index_used,notes_y,created_at_y,updated_at_y,stock_ticker_y,price_7d_before,price_disclosure_day,price_1d_after,price_7d_after,price_30d_after,volume_avg_30d_baseline,volume_disclosure_day,sector_index,sector_return_same_period,car_neg1_to_pos1,car_0_to_7,car_0_to_30,car_0_to_90,t_statistic_1d,t_statistic_30d,p_value_30d,earnings_announcement_within_7d,pre_incident_volatility_30d,post_incident_volatility_30d,notes,created_at,updated_at
2022-1130-001,phishing,,6291,PII,"SCADA,email,CRM,customer_database",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,22233067823.11,95344,84225909323.08,TRUE,44011747.39,22365654.61,16800916.49,4845176.29,,22028074.11,-0.000034,0.000179,0.024076,,2.6043,1,94.49,Gold,3,Verdant Compass Systems Inc.,US,31-33,,VCS,2022-11-30,FALSE,2023-01-03,2023-01-19,,,https://www.crowdstrike.com/blog/verdant-compass-syst-intrusion-analysis-2022/,,cybersecurity_firm,,Cross-border incident; primary filing in HHS-OCR jurisdiction,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,34910872.16,60047241.53,48349684.05,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,VCS,221.72,221.33,221.32,221.37,226.66,113181,294756,S&P 500 Industrials,0.025466,-0.000034,0.000179,0.024076,0.006746,-0.0023,1.2832,1,FALSE,0.022418,0.031648,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1206-001,backdoor,,,,"CRM,website",,Exploitation of unpatched VPN appliance ? web shell implant ? SSH backdoor installed ? persistent access maintained for 6+ months ? bulk data exfiltration,37395064852.85,286773,177207561718.41,TRUE,41817754.33,19501401.01,16354085.61,5962267.71,,,-0.023411,-0.027174,-0.008686,49,3.2483,0.0002,76.88,Silver,1,Atlanta Stores Group Inc.,US,44-45,,ATL3,2022-12-06,FALSE,2023-01-10,2023-01-24,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001124369&type=8-K&dateb=20220609&owner=include&count=10,,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,estimated,26791368.72,67979997.19,45939444.11,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,ATL3,408.51,399.89,390.53,389.02,396.42,251195,815955,S&P 500 Consumer Discretionary,0.013755,-0.026143,-0.027174,-0.008686,-0.024803,-4.6248,-0.2985,1,FALSE,0.020154,0.028128,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1213-001,ddos,63.26,,,"backup_systems,active_directory,website,cloud_infrastructure,customer_database",ransomware,Multi-vector botnet activation ? volumetric UDP reflection (900 Gbps peak) ? application-layer HTTP/2 flood ? 18-hour service degradation,25858844763.05,93737,99556915294.28,TRUE,10743667.11,4612743.27,4941364.34,1189559.5,,3733646.88,-0.010234,0.003196,-0.00906,,2.9242,1,83.83,Silver,1,PrecisionComponent Industrial Co.,US,31-33,,PREC,2022-12-13,TRUE,2023-03-13,2023-03-29,Volt_Typhoon,probable,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001986302&type=8-K&dateb=20220617&owner=include&count=10,https://www.edpb.europa.eu/decisions/2022/05/INQ-2022-00826,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,7573192.83,13019528.61,11802596.83,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PREC,145.04,139.31,137.88,139.76,138.05,2498502,7306109,S&P 500 Industrials,0.006323,-0.010697,0.003196,-0.00906,-0.019027,-0.3761,-0.3262,1,FALSE,0.036142,0.044221,Earnings announcement within event window may confound abnormal returns,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1219-001,supply_chain,,,,"file_servers,cloud_infrastructure,ERP",,Compromised third-party software update ? trojanized DLL sideloaded ? C2 beacon established ? persistent access across customer environments,22271909259.46,175683,173381357990.48,TRUE,138695163.66,87704287.37,30631727.42,20359148.87,,45665338.29,-0.049173,-0.01029,-0.002939,27,3.9345,0.689,89.17,Gold,2,Harbor Eclipse Sciences Inc.,US,62,,HES,2022-12-19,TRUE,2022-12-28,2023-02-27,,,https://www.harbor-eclipse-sciences-i.com/newsroom/2022/03/security-update,,company_pr,,Data exfiltration confirmed via dark web monitoring service,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,estimated,105828953.75,213198069.56,152365396.51,CPI-U 2022 (292.655),Regulatory fine imposed under GDPR Article 83(5)(a) by EDPS,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,HES,196.11,189.04,179.74,187.09,188.48,421565,1658659,S&P 500 Health Care,0.006897,-0.048945,-0.01029,-0.002939,0.016413,-2.622,-0.1803,1,TRUE,0.024194,0.038277,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1231-001,data_breach,,340112,credentials,"cloud_infrastructure,HR_systems,active_directory,manufacturing_OT",,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,13786299333.98,46925,59559258512.95,TRUE,2186284.97,1300000,491254.92,395030.05,,,-0.043082,-0.071828,-0.047386,36,3.4027,0.16645,66.29,Bronze,1,Compass Mold Materials S.A.,BR,31-33,,CMM.SA,2022-12-31,FALSE,2023-01-04,2023-01-14,,,https://www.compass-mold-materials-sa.com/newsroom/2022/07/security-update,https://www.cnil.fr/decisions/2022/05/INQ-2022-00336,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,1406019.28,3505197.65,2401772.11,CPI-U 2022 (292.655),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,CMM.SA,99.11,93.82,89.78,87.08,89.37,3321379,11301532,S&P 500 Industrials,0.006803,-0.04347,-0.071828,-0.047386,-0.041816,-3.6671,-2.2486,0.8757,FALSE,0.031183,0.036076,Elevated options activity detected 60 days before public disclosure,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0111-001,phishing,,543729,financial,"SCADA,CRM,manufacturing_OT,payment_systems,email",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,16673010962.01,121823,111002837379.62,TRUE,13498888.26,5923862.87,6537512.72,1037512.67,,8362321.51,-0.019157,-0.021284,-0.012051,20,3.2267,1,80.11,Silver,2,Nexus Harbor Works Corp.,JP,31-33,,NHW.T,2023-01-11,FALSE,2023-04-15,2023-04-26,Turla,suspected,https://www.nexus-harbor-works-corp.com/newsroom/2023/08/security-update,,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,9269565.46,21643906.67,14243072.17,CPI-U 2023 (304.702),Regulatory fine imposed under GDPR Article 83(5)(a) by OPC,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,NHW.T,235.76,221.17,216.93,216.46,218.5,401507,1295560,S&P 500 Industrials,0.028547,-0.016151,-0.021284,-0.012051,-0.020757,-1.0507,-0.4343,1,FALSE,0.038292,0.059136,Earnings announcement within event window may confound abnormal returns,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0115-001,trojan,,,,HR_systems,ddos,Drive-by download from compromised ad network ? remote access trojan deployment ? keylogger activation ? credential theft ? lateral movement to file servers,24806189094.88,71369,118198823773.06,TRUE,71616414.97,34881599.59,26404111.95,10330703.43,,31759649.99,-0.027129,-0.00638,-0.020181,255,2.4652,1,83.74,Silver,4,BitWire Innovations Corp.,US,51,,BITW,2023-01-15,FALSE,2023-07-18,2023-09-03,,,https://therecord.media/2023/12/10/bitwire-innovations-corp-breached,https://blog.talosintelligence.com/2023/08/bitwire-innovations--campaign.html,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,disclosed,60854299.98,105151963.28,75564575.92,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,BITW,262.07,251.95,245.11,250.34,246.87,19782288,48767234,S&P 500 Information Technology,0.018777,-0.030706,-0.00638,-0.020181,0.001584,-1.9908,-1.0058,1,TRUE,0.027705,0.052161,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0126-001,malware,22.2,8223,PII,"CRM,active_directory,website,customer_database,ERP",,,185852301.53,1612,806626238.67,TRUE,1593071.46,658157.1,776071.87,158842.49,,1019778,-0.005854,-0.010298,-0.02152,171,3.6356,1,97.38,Gold,2,Okonkwo Retail Group SA,FR,44-45,61,OKON.PA,2023-01-26,FALSE,2023-05-01,2023-05-21,Hive,probable,https://www.okonkwo-retail-group-sa.com/newsroom/2023/06/security-update,,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,estimated,987212.39,2792393.58,1680896.33,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,OKON.PA,14.15,14.29,14.21,14.14,13.98,424173,1542127,S&P 500 Consumer Discretionary,-0.006951,-0.005397,-0.010298,-0.02152,-0.023522,-0.3574,-3.2285,0.38575,FALSE,0.032406,0.058346,Company share buyback program active during post-incident window,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0215-001,ransomware,41.06,346580,IP,"SSO,VPN",,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,46825219.55,332,278145470.05,TRUE,27601056.36,12642809.28,12063849.25,2894397.83,,9066475.77,-0.070602,-0.056283,-0.056032,258,1.7549,0.0002,73.12,Silver,1,Keller Construction Pty Ltd.,AU,23,,KEL1.AX,2023-02-15,FALSE,2023-04-19,2023-05-13,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001267902&type=8-K&dateb=20230615&owner=include&count=10,https://www.aepd.es/decisions/2023/10/INQ-2023-00470,sec_filing,,Insider threat component confirmed alongside external intrusion,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,45873491.14,,,estimated,20541223.59,33854348.75,29122682.55,CPI-U 2023 (304.702),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,KEL1.AX,11.66,11.01,10.23,10.39,10.39,13247768,23248992,S&P 500,0.008722,-0.078007,-0.056283,-0.056032,-0.040637,-4.1783,-2.4339,0.78305,FALSE,0.028266,0.044826,Stock halted for 8 hours on disclosure day per exchange circuit breaker,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0215-002,ransomware,15.87,1286514,mixed,"website,email,HR_systems,manufacturing_OT",,,325324537.25,1729,810924447.02,TRUE,12510000.47,5845430.27,3668752.55,1461276.02,1308032.19,,-0.025348,-0.025099,-0.015181,31,1.9278,1,88.51,Gold,3,Obsidian Hawk Consulting Ltd.,IL,54,,OHC.TA,2023-02-15,FALSE,2023-03-05,2023-03-20,,,https://www.mandiant.com/resources/blog/obsidian-hawk-consul-incident-response-2023,,cybersecurity_firm,,Concurrent with public CVE disclosure (CVE-2023-2023-51076),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,615668.78,226509.44,insurance claim record,calculated,8763058.71,20352727.31,13199667.71,CPI-U 2023 (304.702),Cyber insurance policy sublimit of $13.5M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,OHC.TA,8.8,8.3,8.09,8.09,8.17,160540,309492,S&P 500,0.022532,-0.030302,-0.025099,-0.015181,-0.016452,-1.3465,-0.5645,1,TRUE,0.031215,0.050712,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0216-001,apt,134.74,228075,PII,SSO,,Zero-day exploit in edge device ? fileless implant in memory ? scheduled task persistence ? low-and-slow data staging ? encrypted exfiltration over DNS tunneling,6350774936.77,21535,35047091917.59,TRUE,22053122.01,6600000,7810520.87,2001812.7,5640788.44,,-0.061354,-0.03884,-0.047661,276,3.3094,0.0002,69.01,Bronze,3,Belfast Advisory Ltd.,GB,54,,BEL1.L,2023-02-16,FALSE,2023-04-17,2023-06-02,,,https://www.mandiant.com/resources/blog/belfast-advisory-ltd-incident-response-2023,https://www.ico.org.uk/decisions/2023/11/INQ-2023-00047,cybersecurity_firm,,Cross-border incident; primary filing in AEPD jurisdiction,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,15647587.66,34124120.04,23268894.61,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,BEL1.L,89.63,88.44,83.01,85,84.22,1542787,5105751,S&P 500,0.012749,-0.055954,-0.03884,-0.047661,-0.031259,-8.2676,-2.571,0.7145,FALSE,0.022985,0.040315,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0218-001,malware,239.75,246915,mixed,"VPN,backup_systems,file_servers,CRM,manufacturing_OT",,,8659396600.17,28672,45675120973.7,TRUE,10726027.99,5000000,5413093.72,262934.27,50000,,-0.04125,-0.032404,-0.029633,274,2.5248,0.6925,76.03,Silver,4,Crown Mineral Energy Inc.,AE,21,,CME.DU,2023-02-18,FALSE,2023-03-01,2023-05-02,,,https://www.theregister.com/2023/06/23/crown-mineral-energy_security_incident/,,verified_media,,Cross-border incident; primary filing in PDPC jurisdiction,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,calculated,8140061.87,13506232.91,11317346.12,CPI-U 2023 (304.702),Insurance claim partially denied; payout reflects negotiated settlement at 20% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,CME.DU,118.06,120.3,115.34,116.4,116.74,2020550,5101430,S&P 500 Energy,-0.011488,-0.033005,-0.032404,-0.029633,-0.012269,-2.615,-1.6761,1,FALSE,0.022909,0.029017,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0303-001,phishing,,95370,mixed,CRM,,,2928056783.07,4671,8985239793.28,TRUE,35822508.73,18831073.2,11390134.55,4481734.61,1119566.37,,-0.030842,-0.040441,-0.021893,128,2.222,0.99855,74.53,Silver,4,DrillOre Exploration Corp.,CA,21,,DRIL.TO,2023-03-03,FALSE,2023-03-07,2023-03-30,,,https://www.bleepingcomputer.com/news/security/drillore-exploration-corp-hit-by-cyberattack-2023/,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,21791161.83,51754039.2,37797377.62,CPI-U 2023 (304.702),Recovery costs include $2.1M for forensic investigation by KPMG_Cyber,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,DRIL.TO,31.7,30.92,29.97,29.67,30.24,1429636,3176599,S&P 500 Energy,0.023871,-0.039484,-0.040441,-0.021893,-0.02295,-2.0029,-0.9244,1,FALSE,0.036124,0.05359,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0308-001,data_breach,,,,"ERP,VPN,SSO,payment_systems,email",,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,1491327551.03,6766,3222013704.51,TRUE,20644082.15,8658249.66,9217494.12,2768338.37,,9320051.36,-0.067049,-0.082872,-0.059539,102,1.7363,0.0002,68.99,Bronze,1,Ironwood Prism MedTech Inc.,US,62,,IPM,2023-03-08,FALSE,2023-04-09,2023-04-11,BlackBasta,unknown,https://www.ironwood-prism-medtech-in.com/newsroom/2023/09/security-update,https://www.bfdi.bund.de/decisions/2023/04/INQ-2023-00246,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,calculated,12388846.29,25251903.59,21782175.41,CPI-U 2023 (304.702),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,IPM,17.07,16.49,15.38,15.12,15.51,3209188,5572082,S&P 500 Health Care,-0.000221,-0.062872,-0.082872,-0.059539,-0.069867,-4.1747,-2.3052,0.8474,FALSE,0.024112,0.028873,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0310-001,phishing,,12994,mixed,"file_servers,customer_database,HR_systems,VPN",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,89753862515.15,438141,577493521581.61,TRUE,3843747.58,1635830.21,1888508.66,319408.71,,,-0.032185,-0.015857,-0.034796,307,2.1952,0.91725,85.32,Gold,1,Yamamoto Financial Corp.,KR,52,,YAMA.KS,2023-03-10,FALSE,2023-03-20,2023-03-26,,,https://www.yamamoto-financial-corp.com/newsroom/2023/09/security-update,https://unit42.paloaltonetworks.com/threat-brief-yamamoto-financial-c-2023/,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,calculated,2678399.42,4891741.97,4055650.59,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,YAMA.KS,618.77,594.01,574.89,584.59,573.34,1657524,3638529,S&P 500 Financials,-0.001889,-0.035302,-0.015857,-0.034796,-0.006885,-2.1655,-2.631,0.6845,FALSE,0.017539,0.02416,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0327-001,supply_chain,11.28,,,"file_servers,payment_systems,ERP,cloud_infrastructure,backup_systems",phishing,,1424161540.75,2589,10180841210,TRUE,86718676.24,38545354.84,36570575.13,11602746.27,,33106429.41,-0.034268,-0.029437,-0.0239,318,3.6458,1,79.14,Silver,4,Edinburgh Innovations Group PLC,GB,51,,EDIN.L,2023-03-27,FALSE,2023-03-29,2023-04-15,Hive,unknown,https://www.bleepingcomputer.com/news/security/edinburgh-innovations-gro-hit-by-cyberattack-2023/,https://www.edinburgh-innovations-gro.com/newsroom/2023/09/security-update,verified_media,,Data exfiltration confirmed via dark web monitoring service,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,69734728.47,121282089.51,91499413.89,CPI-U 2023 (304.702),Loss estimate based on Ponemon per-record cost methodology ($7.72/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,EDIN.L,7.4,7.4,7.15,7.18,7.22,308598,1125087,S&P 500 Information Technology,0.021634,-0.032937,-0.029437,-0.0239,-0.032302,-1.7589,-0.6501,1,FALSE,0.026245,0.03854,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0330-001,apt,82.34,317888,PII,backup_systems,supply_chain,Zero-day exploit in edge device ? fileless implant in memory ? scheduled task persistence ? low-and-slow data staging ? encrypted exfiltration over DNS tunneling,1207103521.72,16078,9088770005.11,TRUE,107598779.07,59346378.43,32638069.05,15614331.59,,,-0.040445,-0.042683,-0.041246,151,2.1145,1,96.15,Gold,1,Vista Dynamo Outlets SA,FR,44-45,,VDO.PA,2023-03-30,FALSE,2023-04-08,2023-05-08,BlackSuit,confirmed,https://www.ico.org.uk/decisions/2023/12/INQ-2023-00713,https://www.bleepingcomputer.com/news/security/vista-dynamo-outlets-sa-hit-by-cyberattack-2023/,gdpr_notification,,Initially reported as IT maintenance outage; later reclassified as security incident,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,79281005.64,189663755.17,113530621.63,CPI-U 2023 (304.702),Insurance claim partially denied; payout reflects negotiated settlement at 21% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,VDO.PA,16.95,16.26,15.6,15.57,15.59,43411,91794,S&P 500 Consumer Discretionary,0.024181,-0.038166,-0.042683,-0.041246,-0.010871,-1.8387,-2.1355,0.93225,TRUE,0.037984,0.069225,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0412-001,trojan,,261104,mixed,"ERP,manufacturing_OT,active_directory,cloud_infrastructure,email",data_breach,Drive-by download from compromised ad network ? remote access trojan deployment ? keylogger activation ? credential theft ? lateral movement to file servers,30158113950.05,57888,239922897016.51,TRUE,3627758.17,1800000,1726874.91,100883.26,,2211072.47,-0.027914,-0.039759,-0.034209,309,2.5158,0.6175,96.25,Gold,1,SyncNet Dynamics Corp.,US,51,,SYNC,2023-04-12,FALSE,2023-10-13,2023-10-30,Vice_Society,probable,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001809932&type=8-K&dateb=20230421&owner=include&count=10,,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,2263319.03,5558912.75,3827753.84,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SYNC,384.56,385.27,374.52,369.95,372.09,952508,2396345,S&P 500 Information Technology,-0.001171,-0.026219,-0.039759,-0.034209,-0.008958,-2.765,-1.7387,1,FALSE,0.031827,0.062264,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0412-002,ransomware,127.57,395948,IP,"SSO,ERP,website",,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,2902506570.51,14863,11245884174.86,TRUE,47376293.56,28800000,13941063.55,4459119.04,,,-0.030338,-0.047262,-0.020389,122,3.0328,1,96.37,Gold,2,Patriot Compass Diagnostics Group Inc.,US,62,,PCD,2023-04-12,FALSE,2023-05-14,2023-06-15,Turla,unknown,https://www.patriot-compass-diagnosti.com/newsroom/2023/03/security-update,,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,598845.11,176110.97,congressional testimony,estimated,38917825.26,64518572.08,49988114.22,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PCD,39.73,37.07,35.95,35.32,36.31,423725,1285052,S&P 500 Health Care,0.029951,-0.028709,-0.047262,-0.020389,-0.005759,-1.7203,-0.7673,1,FALSE,0.020419,0.030559,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0422-001,phishing,,15849,IP,"HR_systems,website,customer_database,cloud_infrastructure",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,274905309.35,956,1220698290.51,TRUE,6160443.81,4000000,1344334.88,816108.93,,,-0.010554,0.004702,0.020735,,1.7691,1,54.02,Bronze,2,Titan Ironwood Platforms Group Inc.,US,51,,TIP,2023-04-22,FALSE,2023-06-26,2023-09-24,DarkSide,unknown,https://www.titan-ironwood-platforms-.com/newsroom/2023/12/security-update,,company_pr,low_quality_score,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,4683152.2,8850117.74,6500064.6,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,TIP,6.94,6.23,6.16,6.26,6.36,591242,1045950,S&P 500 Information Technology,0.020538,-0.012026,0.004702,0.020735,0.021674,-0.4057,1.1535,1,FALSE,0.031546,0.050847,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0510-001,data_breach,,1762282,PII,"backup_systems,customer_database,active_directory,payment_systems,manufacturing_OT",phishing,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,107564098873.85,833995,785531232372.95,TRUE,168046837.69,81900000,72719190.82,13427646.87,,27067246.17,-0.064445,-0.049967,-0.028367,133,2.1322,0.37875,65.97,Bronze,2,Oxford Brands Ltd.,GB,44-45,,OXFO.L,2023-05-10,FALSE,2023-05-19,2023-06-22,,,https://www.oxford-brands-ltd.com/newsroom/2023/12/security-update,,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,disclosed,136388659.7,195914423.68,177311137.82,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,OXFO.L,414.22,411.52,385,390.96,399.85,97772,208467,S&P 500 Consumer Discretionary,0.020713,-0.052558,-0.049967,-0.028367,-0.023817,-3.2425,-0.9792,1,FALSE,0.013125,0.020071,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0511-001,backdoor,,,,"HR_systems,SCADA,VPN,manufacturing_OT,customer_database",,Exploitation of unpatched VPN appliance ? web shell implant ? SSH backdoor installed ? persistent access maintained for 6+ months ? bulk data exfiltration,5172099008.28,9362,39405962513.86,TRUE,96216177.34,45100000,48802992.03,2313185.31,,21726811.17,-0.041121,-0.022443,-0.006443,35,3.8585,0.0002,77.18,Silver,1,Nexus Trace Intelligence Group SA,FR,51,,NTI.PA,2023-05-11,TRUE,2023-05-22,2023-05-30,DarkSide,unknown,https://www.edpb.europa.eu/decisions/2023/11/INQ-2023-00384,,gdpr_notification,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,70128085.49,123438674.14,101520505.33,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,NTI.PA,46.15,45.78,43.9,44.75,45.49,163197,629690,S&P 500 Information Technology,-0.01177,-0.041665,-0.022443,-0.006443,-0.026123,-6.7147,-0.4043,1,FALSE,0.01023,0.019688,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
